line_key,priority,reconciliation_status,match_method,confidence_score,absolute_exposure,anomaly_flags
TXN-A-001644-L3276,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,NORMALIZED_NAME,90.00,252.80,
TXN-A-001206-L2411,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,252.77,
TXN-A-001599-L3174,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,252.29,
TXN-A-001790-L3594,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,NORMALIZED_NAME,90.00,250.85,
TXN-A-001290-L2579,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,248.37,
TXN-A-002095-L4065,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_PRODUCT_CODE,95.00,245.28,
TXN-A-001581-L3156,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,244.81,
TXN-A-001616-L3191,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,244.51,
TXN-A-001714-L3442,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,243.96,
TXN-A-001751-L3516,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,243.55,
TXN-A-001134-L2267,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,243.01,
TXN-A-001679-L3372,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,242.95,
TXN-A-001428-L2855,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,NORMALIZED_NAME,90.00,242.43,
TXN-A-001826-L3666,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,NORMALIZED_NAME,90.00,236.90,
TXN-A-001654-L3305,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,235.75,
TXN-A-001498-L2995,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,235.19,
TXN-A-001150-L2299,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,232.64,
TXN-A-001815-L3644,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,232.28,
TXN-A-001549-L3124,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,231.58,
TXN-A-001582-L3157,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,230.73,
TXN-A-001663-L3333,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,FUZZY_NAME,85.70,230.36,
TXN-A-001404-L2807,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,229.21,
TXN-A-001435-L2869,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_PRODUCT_CODE,95.00,228.84,
TXN-A-001286-L2571,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,227.68,
TXN-A-001398-L2795,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,227.04,
TXN-A-001668-L3348,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,226.92,
TXN-A-001156-L2311,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,226.10,
TXN-A-001301-L2601,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_PRODUCT_CODE,95.00,225.67,
TXN-A-001500-L2999,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,224.67,
TXN-A-001771-L3556,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,FUZZY_NAME,90.20,224.33,
TXN-A-001406-L2811,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,223.87,
TXN-A-001673-L3360,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,223.48,
TXN-A-001158-L2315,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,222.06,
TXN-A-001665-L3338,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,NORMALIZED_NAME,90.00,222.01,
TXN-A-001174-L2347,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,221.08,
TXN-A-001338-L2675,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,220.72,
TXN-A-001724-L3462,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_PRIMARY_ID,100.00,218.91,
TXN-A-001280-L2559,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,218.75,
TXN-A-001343-L2685,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,217.94,
TXN-A-001552-L3127,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,NORMALIZED_NAME,90.00,217.47,
TXN-A-001868-L3750,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,216.71,
TXN-A-001729-L3472,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,FUZZY_NAME,89.80,216.67,
TXN-A-001793-L3600,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,214.04,
TXN-A-001164-L2327,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,213.14,
TXN-A-002262-L4343,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,NORMALIZED_NAME,90.00,212.52,
TXN-A-001905-L3824,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,NORMALIZED_NAME,90.00,211.75,
TXN-A-001828-L3670,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,211.14,
TXN-A-001780-L3574,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,FUZZY_NAME,82.60,210.34,
TXN-A-001284-L2567,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,210.26,
TXN-A-001650-L3293,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,210.26,
TXN-A-001911-L3836,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_PRIMARY_ID,100.00,208.54,
TXN-A-001367-L2733,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,208.43,
TXN-A-001437-L2873,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,208.25,
TXN-A-001448-L2895,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_PRODUCT_CODE,95.00,207.88,
TXN-A-001232-L2463,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,207.33,
TXN-A-001146-L2291,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,206.84,
TXN-A-001504-L3007,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,204.69,
TXN-A-001608-L3183,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,FUZZY_NAME,92.30,204.35,
TXN-A-001293-L2585,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,202.36,
TXN-A-001814-L3642,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,NORMALIZED_NAME,90.00,201.73,
TXN-A-001215-L2429,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,201.66,
TXN-A-001890-L3794,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_PRODUCT_CODE,95.00,200.47,
TXN-A-001614-L3189,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,200.44,
TXN-A-001495-L2989,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,NORMALIZED_NAME,90.00,199.74,
TXN-A-001315-L2629,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_PRODUCT_CODE,95.00,198.79,
TXN-A-001145-L2289,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,197.65,
TXN-A-001566-L3141,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_PRODUCT_CODE,95.00,197.09,
TXN-A-001165-L2329,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,196.55,
TXN-A-001914-L3842,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,196.53,
TXN-A-001198-L2395,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,194.55,
TXN-A-001408-L2815,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,194.46,
TXN-A-002035-L01,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_PRODUCT_CODE,95.00,194.17,LOW_CONFIDENCE_MATCH;UNRESOLVED_TRANSACTION
TXN-A-001693-L3400,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_PRIMARY_ID,100.00,194.04,
TXN-A-001513-L3025,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_PRODUCT_CODE,95.00,193.31,
TXN-A-001371-L2741,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,NORMALIZED_NAME,90.00,192.58,
TXN-A-002159-L4162,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,FUZZY_NAME,86.70,191.89,
TXN-A-002020-L02,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,NORMALIZED_NAME,90.00,191.78,
TXN-A-001706-L3426,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,189.82,
TXN-A-001307-L2613,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,187.78,
TXN-A-001832-L3678,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,FUZZY_NAME,86.70,186.59,
TXN-A-001381-L2761,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,185.68,
TXN-A-001632-L3239,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,183.22,
TXN-A-001152-L2303,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,182.86,
TXN-A-002013-L01,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,FUZZY_NAME,85.70,181.98,
TXN-A-001331-L2661,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,181.74,
TXN-A-001825-L3664,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_PRODUCT_CODE,95.00,180.26,
TXN-A-001755-L3524,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,FUZZY_NAME,84.20,180.09,
TXN-A-001647-L3284,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,178.07,
TXN-A-001683-L3380,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,FUZZY_NAME,82.80,178.02,
TXN-A-001175-L2349,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,177.87,
TXN-A-001502-L3003,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,177.65,
TXN-A-001561-L3136,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,FUZZY_NAME,80.00,177.16,
TXN-A-001697-L3408,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_PRODUCT_CODE,95.00,176.86,
TXN-A-002009-L01,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,176.82,
TXN-A-001869-L3752,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,176.80,
TXN-A-001316-L2631,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,176.23,
TXN-A-001662-L3329,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,NORMALIZED_NAME,90.00,176.23,
TXN-A-001655-L3308,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,176.19,
TXN-A-001341-L2681,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,176.09,
TXN-A-001283-L2565,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,175.88,
TXN-A-001351-L2701,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,175.31,
TXN-A-001893-L3800,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,175.22,
TXN-A-001477-L2953,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,174.91,
TXN-A-001707-L3428,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_PRIMARY_ID,100.00,174.68,
TXN-A-001333-L2665,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,174.26,
TXN-A-001558-L3133,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,FUZZY_NAME,80.70,171.29,
TXN-A-001514-L3027,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,FUZZY_NAME,89.40,170.41,
TXN-A-001885-L3784,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,169.95,
TXN-A-001471-L2941,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_PRODUCT_CODE,95.00,169.08,
TXN-A-001778-L3570,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,NORMALIZED_NAME,90.00,168.28,
TXN-A-001327-L2653,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,168.11,
TXN-A-001441-L2881,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,167.88,
TXN-A-001212-L2423,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,167.85,
TXN-A-001191-L2381,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,166.66,
TXN-A-001747-L3508,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,166.58,
TXN-A-001681-L3376,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,FUZZY_NAME,92.30,165.69,
TXN-A-001835-L3684,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,NORMALIZED_NAME,90.00,164.87,
TXN-A-001309-L2617,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,164.30,
TXN-A-001525-L3100,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,163.63,
TXN-A-002255-L4329,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,162.57,
TXN-A-001491-L2981,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,162.08,
TXN-A-001586-L3161,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,FUZZY_NAME,80.00,161.59,
TXN-A-001172-L2343,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,161.55,
TXN-A-001571-L3146,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,161.19,
TXN-A-001688-L3390,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_PRODUCT_CODE,95.00,159.93,
TXN-A-001539-L3114,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,NORMALIZED_NAME,90.00,159.72,
TXN-A-001151-L2301,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,157.92,
TXN-A-001305-L2609,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,157.67,
TXN-A-001593-L3168,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,156.98,
TXN-A-001148-L2295,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,156.40,
TXN-A-002115-L4085,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_PRODUCT_CODE,95.00,156.23,
TXN-A-001671-L3356,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_PRODUCT_CODE,95.00,156.17,
TXN-A-001726-L3466,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,155.94,
TXN-A-001353-L2705,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,155.12,
TXN-A-001484-L2967,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,154.43,
TXN-A-001488-L2975,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,154.33,
TXN-A-001680-L3374,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,154.09,
TXN-A-002151-L4146,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,NORMALIZED_NAME,90.00,152.67,
TXN-A-001646-L3281,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,152.63,
TXN-A-001241-L2481,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,152.14,
TXN-A-001864-L3742,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,151.97,
TXN-A-001413-L2825,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,151.62,
TXN-A-001643-L3273,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,151.50,
TXN-A-001249-L2497,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,151.48,
TXN-A-001412-L2823,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,FUZZY_NAME,89.40,150.34,
TXN-A-001518-L3093,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,FUZZY_NAME,84.20,150.27,
TXN-A-001613-L3188,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,149.43,
TXN-A-001675-L3364,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,149.39,
TXN-A-001515-L3029,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_PRODUCT_CODE,95.00,148.95,
TXN-A-001770-L3554,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,NORMALIZED_NAME,90.00,147.95,
TXN-A-001765-L3544,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,NORMALIZED_NAME,90.00,147.52,
TXN-A-001250-L2499,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,147.25,
TXN-A-001461-L2921,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,147.14,
TXN-A-001393-L2785,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,146.56,
TXN-A-001541-L3116,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,FUZZY_NAME,93.30,146.25,
TXN-A-001710-L3434,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,145.63,
TXN-A-001407-L2813,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,145.13,
TXN-A-002129-L4102,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,FUZZY_NAME,92.30,145.10,
TXN-A-001260-L2519,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,144.77,
TXN-A-001472-L2943,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,144.47,
TXN-A-001434-L2867,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,142.90,
TXN-A-001701-L3416,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,141.12,
TXN-A-001666-L3342,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,FUZZY_NAME,88.20,139.90,
TXN-A-001704-L3422,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,FUZZY_NAME,87.50,139.50,
TXN-A-001167-L2333,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,138.46,
TXN-A-002226-L4271,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,FUZZY_NAME,80.70,138.14,
TXN-A-001742-L3498,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,135.27,
TXN-A-001907-L3828,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,135.18,
TXN-A-001519-L3094,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,FUZZY_NAME,88.50,135.03,
TXN-A-001297-L2593,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,134.90,
TXN-A-001917-L3848,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,134.33,
TXN-A-001144-L2287,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,132.66,
TXN-A-001377-L2753,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_PRODUCT_CODE,95.00,132.66,
TXN-A-001591-L3166,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,FUZZY_NAME,85.10,132.57,
TXN-A-001291-L2581,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_PRODUCT_CODE,95.00,132.39,
TXN-A-001184-L2367,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,131.82,
TXN-A-001634-L3246,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,131.78,
TXN-A-001485-L2969,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,FUZZY_NAME,81.00,131.05,
TXN-A-001698-L3410,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_PRODUCT_CODE,95.00,130.74,
TXN-A-001816-L3646,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_PRODUCT_CODE,95.00,130.59,
TXN-A-001439-L2877,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,129.82,
TXN-A-001617-L3195,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,129.12,
TXN-A-001244-L2487,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,128.83,
TXN-A-001166-L2331,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,128.35,
TXN-A-001524-L3099,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,128.18,
TXN-A-001464-L2927,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,127.79,
TXN-A-001395-L2789,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,126.98,
TXN-A-001676-L3366,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,126.47,
TXN-A-001677-L3368,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,126.42,
TXN-A-001606-L3181,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,126.05,
TXN-A-002087-L4057,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_PRODUCT_CODE,95.00,124.48,
TXN-A-001573-L3148,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,124.16,
TXN-A-001722-L3458,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_PRODUCT_CODE,95.00,122.50,
TXN-A-001548-L3123,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,FUZZY_NAME,90.20,122.11,
TXN-A-001529-L3104,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,121.94,
TXN-A-001319-L2637,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,121.45,
TXN-A-001588-L3163,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,119.48,
TXN-A-001271-L2541,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,119.37,
TXN-A-001537-L3112,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,118.59,
TXN-A-001486-L2971,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,FUZZY_NAME,92.60,118.34,
TXN-A-001216-L2431,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,117.35,
TXN-A-001376-L2751,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,116.02,
TXN-A-002027-L01,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,113.59,LOW_CONFIDENCE_MATCH;UNRESOLVED_TRANSACTION
TXN-A-001414-L2827,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,113.05,
TXN-A-001670-L3353,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,112.75,
TXN-A-001630-L3234,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,112.72,
TXN-A-001259-L2517,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,112.61,
TXN-A-001452-L2903,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,112.54,
TXN-A-001876-L3766,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,FUZZY_NAME,83.00,112.44,
TXN-A-001401-L2801,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,112.25,
TXN-A-001396-L2791,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,112.07,
TXN-A-001711-L3436,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,111.65,
TXN-A-001357-L2713,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,111.49,
TXN-A-001246-L2491,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,111.47,
TXN-A-001791-L3596,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,111.27,
TXN-A-001700-L3414,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,NORMALIZED_NAME,90.00,111.08,
TXN-A-001633-L3243,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,109.87,
TXN-A-001896-L3806,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_PRIMARY_ID,100.00,109.06,
